kernel_id,LOC,BLC,UDF,I,EH,NVD,NEC,S,P,OPRND,OPRATOR,UOPRND,UOPRATOR,ID,LOCom,EAP,CW,ALID,MeanLCC,ALLC,KLCID,CyC,MLID,NBD,AID,CC,MC,MeanWMC,MeanLMC,H1,H2,H3,MW,LMC,PT,PT_bin,LOC_bin,NVD_bin,bal_group
30594614,154,0,2.0,15,0.0,4.0,7.0,16.0,140.0,372,193,284.0,58,749.0,32.0,2.911913988899692,81.0,5.388888888888889,4.277777777777778,34.64350109096486,4.390098404681738,1.1111111111111112,21,8.25,210,36,27.0,9.444444444444445,1.7037037037037035,4.0,23.0,0.0,255.0,46.0,2,"(1.0, 2.0]","(146.25, 351.0]","(2.0, 4.0]",
34645856,224,0,1.0,10,0.0,4.0,25.0,19.0,198.0,576,313,453.0,92,1081.0,11.0,2.207156116101959,103.0,5.28,4.48,36.56430361033302,4.53819413919414,1.22,21,9.294117647058824,106,50,21.0,52.80952380952381,4.428571428571429,4.0,0.0,16.0,1109.0,93.0,2,"(1.0, 2.0]","(146.25, 351.0]","(2.0, 4.0]",
41030220,221,0,0.0,10,0.0,7.0,15.0,28.0,116.0,240,76,236.0,48,1013.0,92.0,2.143220019632564,657.0,5.108108108108108,5.972972972972973,36.23070851600263,5.526399613899613,1.027027027027027,25,12.4,90,37,20.0,14.35,1.6,15.0,2.0,1.0,287.0,32.0,2,"(1.0, 2.0]","(146.25, 351.0]","(4.0, 7.0]",
31718599,163,0,2.0,18,1.0,3.0,4.0,14.0,92.0,265,127,231.0,34,510.0,15.0,2.4462779543054403,87.0,5.695652173913044,7.086956521739131,33.04725535901357,3.696303738886859,1.2608695652173914,24,20.11764705882353,104,23,14.0,27.428571428571427,4.857142857142857,11.0,0.0,0.0,384.0,68.0,2,"(1.0, 2.0]","(146.25, 351.0]","(2.0, 4.0]",
12157473,193,0,1.0,5,0.0,4.0,3.0,14.0,28.0,251,122,229.0,38,405.0,0.0,0.9760135499637788,0.0,5.571428571428571,9.19047619047619,25.14683917078875,2.8524376417233563,1.5238095238095235,24,22.0,51,21,28.0,6.357142857142857,1.0,0.0,5.0,14.0,178.0,28.0,2,"(1.0, 2.0]","(146.25, 351.0]","(2.0, 4.0]",
3437181,206,1,2.0,13,0.0,5.0,5.0,24.0,134.0,366,241,330.0,70,763.0,14.0,3.381020802756575,125.0,4.9375,12.875,35.71471451772342,5.414724679836655,1.625,26,8.0,94,16,12.0,43.66666666666666,6.166666666666667,2.0,0.0,1.0,524.0,74.0,2,"(1.0, 2.0]","(146.25, 351.0]","(4.0, 7.0]",
20328733,149,0,0.0,38,0.0,7.0,5.0,33.0,102.0,241,105,216.0,35,622.0,26.0,3.690326542575216,188.0,5.0,8.277777777777779,32.53005368814192,4.624007936507937,1.1111111111111112,22,4.8,285,18,13.0,35.61538461538461,2.923076923076923,1.0,5.0,0.0,463.0,38.0,2,"(1.0, 2.0]","(146.25, 351.0]","(4.0, 7.0]",
38283209,188,0,0.0,12,0.0,4.0,8.0,17.0,138.0,409,216,365.0,86,634.0,29.0,4.213878640979953,102.0,7.439024390243903,4.585365853658536,33.40935384558053,3.4098291951950483,0.5853658536585366,47,9.5,76,41,25.0,13.88,2.2,9.0,14.0,1.0,347.0,55.0,2,"(1.0, 2.0]","(146.25, 351.0]","(2.0, 4.0]",
30215771,179,0,3.0,17,0.0,7.0,27.0,52.0,223.0,529,306,514.0,67,881.0,1.0,1.7512340136497495,0.0,6.615384615384615,3.4423076923076925,51.40304487179488,5.46941391941392,1.0192307692307692,33,8.166666666666666,36,52,65.0,15.676923076923076,1.9230769230769231,13.0,24.0,3.0,1019.0,125.0,2,"(1.0, 2.0]","(146.25, 351.0]","(4.0, 7.0]",
36080321,181,0,1.0,9,0.0,3.0,7.0,13.0,85.0,432,189,342.0,74,740.0,23.0,1.317861446203518,52.0,5.3,9.05,38.669521502399405,6.171216275984078,1.1,25,9.625,150,20,16.0,68.3125,10.6875,0.0,0.0,0.0,1093.0,171.0,2,"(1.0, 2.0]","(146.25, 351.0]","(2.0, 4.0]",
23077685,152,0,0.0,21,0.0,6.0,7.0,23.0,140.0,305,125,281.0,29,610.0,21.0,2.228910113561821,80.0,5.481481481481482,5.62962962962963,32.38701499118166,4.040101410934745,1.0,31,14.333333333333334,86,27,7.0,9.714285714285714,1.8571428571428568,5.0,0.0,0.0,68.0,13.0,2,"(1.0, 2.0]","(146.25, 351.0]","(4.0, 7.0]",
12519707,325,0,12.0,18,0.0,3.0,11.0,24.0,181.0,534,223,498.0,82,1126.0,28.0,2.365342476587469,197.0,7.25,7.386363636363637,42.17072185689164,4.646766580419326,1.0454545454545454,31,22.0,141,44,18.0,17.61111111111111,2.2222222222222223,0.0,0.0,0.0,317.0,40.0,2,"(1.0, 2.0]","(146.25, 351.0]","(2.0, 4.0]",
36898696,256,0,3.0,5,0.0,6.0,4.0,21.0,177.0,512,225,425.0,63,1228.0,67.0,1.4379317884707534,538.0,5.3,12.8,37.096204004329,5.102050324675324,1.2,35,11.071428571428571,294,20,12.0,51.16666666666666,3.333333333333333,0.0,0.0,0.0,614.0,40.0,2,"(1.0, 2.0]","(146.25, 351.0]","(4.0, 7.0]",
25165302,251,0,2.0,91,0.0,4.0,5.0,24.0,127.0,301,409,267.0,51,1062.0,24.0,3.588460518541607,183.0,5.352941176470588,14.764705882352942,50.76847184495386,6.791336811925048,1.2352941176470589,25,8.235294117647058,309,17,11.0,5.909090909090909,1.0909090909090908,10.0,0.0,0.0,65.0,12.0,2,"(1.0, 2.0]","(146.25, 351.0]","(2.0, 4.0]",
2632281,74,1,0.0,7,0.0,0.0,1.0,2.0,50.0,191,133,140.0,16,321.0,13.0,2.524317835019943,33.0,4.666666666666667,24.666666666666668,24.82167832167832,4.421021021021021,2.333333333333333,27,2.8461538461538463,222,3,6.0,60.333333333333336,5.333333333333333,0.0,0.0,1.0,362.0,32.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
18259470,61,0,1.0,7,0.0,2.0,2.0,5.0,82.0,168,76,133.0,25,293.0,4.0,2.327524203415694,6.0,5.857142857142857,4.357142857142857,47.79761904761904,5.616326530612246,1.2857142857142858,22,8.666666666666666,33,14,8.0,7.625,1.625,7.0,0.0,0.0,61.0,13.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
7824171,68,0,2.0,5,0.0,0.0,0.0,14.0,59.0,149,91,124.0,26,349.0,9.0,2.1806724631922902,78.0,5.2,13.6,42.87028657616893,5.78952380952381,2.6,23,7.153846153846154,108,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
3155773,67,1,0.0,12,0.0,2.0,0.0,2.0,40.0,110,42,90.0,16,278.0,10.0,3.4724813456799213,82.0,5.0,6.090909090909091,26.28282828282828,4.6126623376623375,1.0909090909090908,31,6.214285714285714,89,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
37013200,77,0,0.0,7,0.0,0.0,2.0,4.0,96.0,248,127,158.0,20,485.0,3.0,2.5388766637667537,15.0,5.636363636363637,7.0,46.99155844155844,6.160858585858586,1.181818181818182,30,5.571428571428571,191,11,,,,,,,,,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
22252082,80,0,0.0,6,0.0,2.0,0.0,7.0,69.0,179,59,144.0,22,284.0,2.0,0.3576615848410552,6.0,5.875,5.0,33.1662784679089,3.99453125,1.375,17,8.333333333333334,62,16,24.0,9.791666666666666,1.6666666666666667,6.0,9.0,14.0,235.0,40.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
39311330,74,0,0.0,10,0.0,2.0,0.0,4.0,56.0,119,38,115.0,10,257.0,12.0,2.143220019632564,56.0,5.5,12.333333333333334,29.60496031746032,4.5648448773448775,1.0,21,4.0,111,6,3.0,36.66666666666666,3.333333333333333,3.0,1.0,0.0,110.0,10.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
1477050,62,0,2.0,7,0.0,0.0,0.0,0.0,45.0,163,68,139.0,29,270.0,12.0,2.419586479492664,47.0,7.0,2.2142857142857144,42.28775510204082,4.217857142857143,1.0,21,21.0,40,28,21.0,11.428571428571429,1.0,3.0,3.0,0.0,240.0,21.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
34346846,74,0,2.0,5,0.0,0.0,16.0,8.0,50.0,151,52,146.0,25,236.0,0.0,0.9252520365295956,0.0,5.413793103448276,2.5517241379310347,27.17040229885057,3.13448275862069,1.103448275862069,24,33.166666666666664,34,29,13.0,5.538461538461538,1.1538461538461535,12.0,1.0,0.0,72.0,15.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
23634069,83,0,3.0,10,0.0,0.0,2.0,16.0,52.0,191,78,132.0,25,422.0,14.0,2.483100642477983,64.0,5.0,6.916666666666667,38.05411006617903,4.895061728395062,1.8333333333333333,20,13.93103448275862,128,12,,,,,,,,,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
13539435,67,0,0.0,3,0.0,0.0,0.0,6.0,25.0,71,31,68.0,13,225.0,21.0,0.0131007820459736,134.0,5.285714285714286,9.571428571428571,27.588972431077696,4.204395604395605,1.0,25,9.0,85,7,9.0,29.33333333333333,4.222222222222222,3.0,0.0,2.0,264.0,38.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
10919087,62,1,0.0,8,0.0,0.0,9.0,10.0,27.0,104,62,100.0,28,290.0,19.0,1.3615675622909575,154.0,5.25,2.583333333333333,28.70996732026144,3.736721611721612,1.2916666666666667,17,25.0,137,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
18084046,71,0,2.0,10,0.0,0.0,6.0,12.0,51.0,130,49,113.0,16,248.0,0.0,1.7302104220070806,0.0,6.352941176470588,4.176470588235294,41.06319585305386,4.659597523219814,1.0,25,7.310344827586207,65,17,,,,,,,,,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
39871952,61,0,0.0,3,0.0,0.0,12.0,5.0,23.0,71,34,68.0,16,266.0,21.0,0.861590423774942,173.0,3.863636363636364,2.772727272727273,19.171122994652407,3.91083916083916,1.0909090909090908,12,8.235294117647058,137,22,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
38016721,80,0,0.0,9,0.0,0.0,27.0,4.0,117.0,185,59,173.0,32,338.0,5.0,3.186876887075538,17.0,6.452830188679245,1.509433962264151,42.953459119496856,4.683647798742138,1.0,22,7.0,26,53,,,,,,,,,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
39296848,68,0,0.0,11,0.0,1.0,12.0,4.0,69.0,167,61,165.0,32,282.0,2.0,2.1885610074948008,19.0,6.277777777777778,1.8888888888888888,37.84925645342312,4.409974747474747,1.0277777777777777,23,8.555555555555555,56,36,5.0,5.8,1.0,0.0,0.0,4.0,29.0,5.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
43166442,81,0,3.0,8,0.0,1.0,0.0,18.0,50.0,156,79,123.0,11,270.0,13.0,1.011160786977376,31.0,6.333333333333333,13.5,51.67000400306321,6.342652979066023,1.8333333333333333,19,9.0,83,6,,,,,,,,,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
29084188,71,0,0.0,0,0.0,0.0,5.0,0.0,41.0,117,39,110.0,24,138.0,3.0,0.0,5.0,1.7894736842105263,3.736842105263158,12.53609022556391,1.9403508771929825,1.0,7,4.0,14,19,20.0,14.1,2.8,0.0,1.0,3.0,282.0,56.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
24370592,62,0,0.0,4,0.0,1.0,6.0,3.0,25.0,98,51,97.0,21,160.0,3.0,1.371711429222746,8.0,6.541666666666667,2.583333333333333,26.38611111111111,2.6394612332112333,1.0833333333333333,20,16.166666666666668,35,24,,,,,,,,,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
41229722,77,0,1.0,11,0.0,0.0,9.0,11.0,69.0,132,118,121.0,25,249.0,0.0,3.80374414395973,0.0,7.6,3.85,41.17796717171717,4.443392857142857,1.25,25,12.0,41,20,,,,,,,,,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
8683090,69,0,0.0,14,0.0,0.0,7.0,0.0,53.0,134,62,124.0,20,229.0,3.0,1.4841320539189913,7.0,4.846153846153846,5.307692307692308,37.7495004995005,4.746642246642247,1.0,18,10.0625,50,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
22224821,81,0,3.0,6,0.0,0.0,0.0,5.0,43.0,154,78,126.0,15,324.0,8.0,1.5560435266039851,43.0,6.333333333333333,13.5,45.950828157349896,5.444559944559945,1.6666666666666667,19,12.0,167,6,,,,,,,,,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
21581269,61,0,0.0,11,0.0,0.0,1.0,25.0,48.0,173,54,162.0,33,317.0,2.0,5.056920478811253,14.0,5.473684210526316,3.210526315789474,44.93515037593985,5.587719298245614,0.8947368421052632,18,9.0,42,19,16.0,12.0625,1.3125,8.0,1.0,7.0,193.0,21.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
11735529,66,0,1.0,5,0.0,0.0,0.0,1.0,30.0,81,32,79.0,9,184.0,22.0,1.2588930200218182,36.0,6.5,4.714285714285714,18.537301587301588,2.4129620379620382,1.0,14,6.4,60,14,3.0,15.333333333333334,1.6666666666666667,1.0,2.0,0.0,46.0,5.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
39840107,68,0,4.0,7,0.0,0.0,12.0,2.0,100.0,143,43,130.0,25,261.0,0.0,1.971998008830001,0.0,5.346153846153846,2.6153846153846154,32.43452380952381,4.198168498168498,1.0,19,10.0,29,26,,,,,,,,,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
107577,76,0,2.0,11,0.0,0.0,1.0,11.0,32.0,161,81,142.0,25,302.0,4.0,4.320760113236047,41.0,6.384615384615385,5.846153846153846,35.853205128205126,3.8901593901593903,1.1538461538461535,18,15.833333333333334,163,13,11.0,13.454545454545457,1.3636363636363635,1.0,7.0,0.0,148.0,15.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
19834811,73,0,1.0,7,0.0,2.0,1.0,8.0,42.0,131,71,103.0,19,277.0,20.0,3.533828954775319,85.0,5.3,7.3,29.55652777777778,4.056089743589744,1.2,21,6.375,62,10,12.0,59.083333333333336,4.416666666666667,5.0,0.0,0.0,709.0,53.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
23018918,61,0,0.0,11,0.0,0.0,7.0,2.0,31.0,100,38,87.0,10,157.0,0.0,2.6684608907229155,0.0,6.142857142857143,4.357142857142857,29.31020408163265,3.520181405895692,1.0,31,6.25,31,14,4.0,2.75,1.0,4.0,0.0,0.0,11.0,4.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
31121714,68,0,0.0,6,0.0,2.0,5.0,25.0,49.0,161,77,158.0,38,302.0,6.0,0.9723004061428524,38.0,7.083333333333333,5.666666666666667,47.62638888888889,4.92281746031746,1.75,21,5.666666666666667,70,12,11.0,20.181818181818183,1.0909090909090908,1.0,4.0,5.0,222.0,12.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
10319470,82,0,1.0,9,0.0,0.0,3.0,10.0,45.0,93,50,86.0,12,187.0,9.0,1.4349329437775835,33.0,5.6,8.2,24.95061224489796,3.123118279569893,1.0,30,6.26530612244898,103,10,3.0,8.666666666666666,1.0,0.0,1.0,1.0,26.0,3.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
18716795,61,0,0.0,6,0.0,1.0,12.0,5.0,69.0,163,73,151.0,23,362.0,9.0,1.6653345677346718,109.0,6.0,3.588235294117647,43.83125720876586,5.029713423831071,1.2352941176470589,21,8.235294117647058,137,17,10.0,14.9,1.0,10.0,0.0,0.0,149.0,10.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
32940252,67,0,0.0,15,0.0,0.0,0.0,0.0,63.0,156,83,141.0,28,262.0,0.0,1.6649949522910088,0.0,5.5,5.583333333333333,37.49791666666667,4.089351851851852,0.25,19,3.0,49,12,7.0,5.428571428571429,1.0,7.0,0.0,0.0,38.0,7.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
7951243,75,0,0.0,12,0.0,0.0,5.0,8.0,24.0,157,110,135.0,35,340.0,20.0,2.041824723888661,147.0,7.136363636363637,3.409090909090909,41.35372474747475,4.240530303030304,1.0454545454545454,19,34.77777777777778,101,22,3.0,7.333333333333333,1.0,0.0,3.0,0.0,22.0,3.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
29034787,68,0,1.0,8,0.0,0.0,0.0,7.0,18.0,90,53,83.0,18,286.0,12.0,1.906931411637179,115.0,8.416666666666666,5.666666666666667,35.399142156862744,3.505189255189256,1.0833333333333333,25,17.375,137,12,8.0,13.75,1.625,1.0,1.0,1.0,110.0,13.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
42911089,75,0,0.0,12,0.0,2.0,7.0,6.0,70.0,136,52,129.0,23,367.0,20.0,2.437759654615746,150.0,5.0,3.0,40.50266666666666,5.409333333333333,1.04,18,12.0,38,25,5.0,17.8,1.4,1.0,0.0,3.0,89.0,7.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
24803268,63,0,1.0,10,0.0,0.0,3.0,0.0,30.0,96,64,78.0,13,171.0,0.0,2.031305100279601,0.0,6.666666666666667,10.5,32.0005698005698,3.766774891774892,0.8333333333333334,27,3.1538461538461537,83,6,3.0,3.6666666666666665,1.0,3.0,0.0,0.0,11.0,3.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
25042445,61,0,2.0,2,0.0,0.0,16.0,13.0,57.0,155,50,109.0,20,207.0,0.0,0.677286239991812,0.0,6.277777777777778,3.388888888888889,32.742283950617285,3.553825803825804,1.0,18,12.0,39,18,3.0,3.0,1.0,3.0,0.0,0.0,9.0,3.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
26401062,76,0,0.0,6,0.0,1.0,2.0,10.0,57.0,167,79,149.0,21,354.0,10.0,1.1573117344114183,115.0,7.0,15.2,58.34511508951407,6.754358974358975,1.8,23,8.235294117647058,138,5,3.0,27.33333333333333,2.6666666666666665,0.0,3.0,0.0,82.0,8.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
7889757,84,0,0.0,8,0.0,0.0,0.0,2.0,103.0,276,138,233.0,54,368.0,3.0,4.413455429147835,6.0,6.392857142857143,3.0,52.34817176870748,5.449489795918368,1.0,28,33.6,36,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
29157519,76,0,3.0,9,0.0,1.0,1.0,9.0,46.0,122,64,110.0,27,193.0,0.0,0.8634745916473209,0.0,5.777777777777778,8.444444444444445,32.58572785239452,3.189594356261023,1.2222222222222223,25,6.777777777777778,44,9,,,,,,,,,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
129136,68,1,0.0,7,0.0,0.0,18.0,5.0,24.0,72,25,72.0,20,264.0,27.0,4.240975967310199,137.0,6.40625,2.125,32.56666666666666,3.85,1.0,18,28.5,18,32,3.0,46.66666666666666,7.333333333333333,1.0,0.0,2.0,140.0,22.0,2,"(1.0, 2.0]","(60.0, 84.5]","(-0.001, 2.0]",
24264428,80,0,1.0,10,0.0,6.0,0.0,7.0,99.0,199,203,181.0,28,396.0,11.0,1.3694876459067036,138.0,6.619047619047619,3.809523809523809,39.7838446489707,4.539586603872318,1.0952380952380951,31,8.235294117647058,137,21,12.0,13.833333333333334,1.25,0.0,7.0,0.0,166.0,15.0,2,"(1.0, 2.0]","(60.0, 84.5]","(4.0, 7.0]",
11892954,78,0,3.0,6,0.0,3.0,1.0,17.0,82.0,193,93,185.0,29,428.0,16.0,2.600032881610788,114.0,6.9,7.8,38.797288006111536,4.522916666666666,1.2,25,10.363636363636363,118,10,11.0,19.63636363636364,1.3636363636363635,0.0,3.0,1.0,216.0,15.0,2,"(1.0, 2.0]","(60.0, 84.5]","(2.0, 4.0]",
36237072,63,0,2.0,6,0.0,4.0,8.0,1.0,82.0,171,50,153.0,27,328.0,12.0,1.567497406361509,71.0,3.842105263157895,3.3157894736842106,37.72874493927125,5.585473298631193,1.0,17,6.0,53,19,,,,,,,,,2,"(1.0, 2.0]","(60.0, 84.5]","(2.0, 4.0]",
33560723,80,0,0.0,8,0.0,3.0,0.0,6.0,85.0,185,61,114.0,18,359.0,2.0,0.9441076720524404,6.0,8.133333333333333,5.333333333333333,56.59701104613385,5.025925925925926,1.3333333333333333,28,8.0,138,15,2.0,24.0,5.5,0.0,2.0,0.0,48.0,11.0,2,"(1.0, 2.0]","(60.0, 84.5]","(2.0, 4.0]",
30161131,79,0,0.0,7,0.0,6.0,3.0,3.0,40.0,157,65,147.0,22,249.0,3.0,0.9922121061275,12.0,7.8,7.9,40.01986111111111,3.907838827838828,1.2,25,3.6,55,10,7.0,47.57142857142857,7.0,5.0,0.0,0.0,333.0,49.0,2,"(1.0, 2.0]","(60.0, 84.5]","(4.0, 7.0]",
13139010,83,0,1.0,9,0.0,3.0,8.0,9.0,64.0,208,112,196.0,47,328.0,8.0,0.330459783483524,50.0,7.0,3.952380952380953,40.01238095238095,4.245748299319728,1.0952380952380951,25,11.48,111,21,28.0,15.428571428571429,1.4285714285714286,0.0,5.0,2.0,432.0,40.0,2,"(1.0, 2.0]","(60.0, 84.5]","(2.0, 4.0]",
20549689,82,0,0.0,4,0.0,3.0,22.0,5.0,106.0,187,59,176.0,34,408.0,12.0,0.8885456550158409,96.0,5.048780487804878,2.0,37.06219512195122,4.8781842818428185,1.0975609756097562,24,11.5,41,41,5.0,5.4,1.0,4.0,0.0,0.0,27.0,5.0,2,"(1.0, 2.0]","(60.0, 84.5]","(2.0, 4.0]",
28326815,73,0,1.0,4,0.0,7.0,5.0,5.0,48.0,144,73,144.0,35,378.0,23.0,0.3611368278056655,180.0,5.956521739130435,3.1739130434782608,41.14510006901311,4.917580075508464,1.0434782608695652,28,10.5,106,23,16.0,6.6875,1.0,9.0,1.0,1.0,107.0,16.0,2,"(1.0, 2.0]","(60.0, 84.5]","(4.0, 7.0]",
44235371,77,0,0.0,4,0.0,3.0,4.0,2.0,73.0,139,56,130.0,15,266.0,0.0,1.143220019632564,0.0,4.416666666666667,6.416666666666667,24.304646464646467,3.874533799533799,1.1666666666666667,21,5.090909090909091,68,12,,,,,,,,,2,"(1.0, 2.0]","(60.0, 84.5]","(2.0, 4.0]",
2846440,71,0,1.0,7,0.0,5.0,5.0,7.0,81.0,179,79,177.0,31,225.0,6.0,2.1614863858143254,6.0,5.518518518518518,2.6296296296296298,29.81697530864197,3.4247501469723693,1.0,19,7.5,38,27,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,"(1.0, 2.0]","(60.0, 84.5]","(4.0, 7.0]",
36449779,69,0,0.0,7,0.0,7.0,2.0,8.0,54.0,126,58,120.0,22,265.0,19.0,1.6147225620961252,100.0,6.25,4.3125,38.86284722222222,4.51328125,1.125,28,27.166666666666668,69,16,10.0,4.0,1.0,3.0,5.0,0.0,40.0,10.0,2,"(1.0, 2.0]","(60.0, 84.5]","(4.0, 7.0]",
11901004,78,1,4.0,3,0.0,3.0,0.0,12.0,49.0,157,101,137.0,30,406.0,22.0,1.1352256243652734,201.0,4.3,7.8,34.37641574112162,5.680235042735043,1.2,13,8.235294117647058,137,10,10.0,19.7,2.6,7.0,0.0,0.0,197.0,26.0,2,"(1.0, 2.0]","(60.0, 84.5]","(2.0, 4.0]",
19578120,82,0,2.0,6,0.0,4.0,3.0,8.0,111.0,248,113,179.0,27,348.0,12.0,1.1656904661105658,48.0,8.545454545454545,7.454545454545454,49.87577853635166,4.996969696969697,1.0,28,9.543478260869565,224,11,13.0,20.76923076923077,4.076923076923077,4.0,0.0,0.0,270.0,53.0,2,"(1.0, 2.0]","(60.0, 84.5]","(2.0, 4.0]",
34390984,61,0,0.0,6,0.0,3.0,3.0,2.0,54.0,95,27,92.0,17,230.0,9.0,1.971998008830001,48.0,6.153846153846154,4.6923076923076925,34.55769230769231,4.259615384615385,1.0769230769230769,18,7.5,32,13,9.0,48.44444444444444,3.7777777777777777,7.0,0.0,0.0,436.0,34.0,2,"(1.0, 2.0]","(60.0, 84.5]","(2.0, 4.0]",
40693565,65,0,0.0,6,0.0,6.0,1.0,2.0,28.0,57,21,53.0,14,280.0,31.0,0.9997627344160708,189.0,4.538461538461538,5.0,29.51794871794872,4.9212454212454215,1.0769230769230769,30,6.5,46,13,11.0,65.27272727272727,6.545454545454546,3.0,6.0,0.0,718.0,72.0,2,"(1.0, 2.0]","(60.0, 84.5]","(4.0, 7.0]",
40423278,76,0,4.0,2,0.0,5.0,0.0,1.0,29.0,74,22,69.0,20,215.0,19.0,0.0119609767898431,70.0,4.454545454545454,6.909090909090909,20.41885663356252,3.19988344988345,1.0,19,6.166666666666667,60,11,9.0,41.888888888888886,4.0,6.0,0.0,0.0,377.0,36.0,2,"(1.0, 2.0]","(60.0, 84.5]","(4.0, 7.0]",
242964,73,1,2.0,10,0.0,3.0,3.0,5.0,69.0,152,76,151.0,25,369.0,14.0,1.4959334695408393,105.0,5.857142857142857,5.214285714285714,33.79878267096312,4.255882352941176,1.1428571428571428,16,6.421052631578948,108,14,5.0,4.0,0.8,0.0,0.0,0.0,20.0,4.0,2,"(1.0, 2.0]","(60.0, 84.5]","(2.0, 4.0]",
35911325,71,0,0.0,6,0.0,3.0,17.0,9.0,83.0,223,69,194.0,41,335.0,4.0,1.1817082191589634,14.0,5.814814814814815,2.6296296296296298,43.00361552028218,4.969135802469135,1.2222222222222223,20,6.142857142857143,40,27,5.0,50.8,6.6,5.0,1.0,0.0,254.0,33.0,2,"(1.0, 2.0]","(60.0, 84.5]","(2.0, 4.0]",
12949196,75,0,2.0,12,0.0,4.0,12.0,3.0,93.0,193,87,173.0,26,326.0,5.0,3.453507576215753,27.0,5.4,3.0,34.304,4.574095238095238,1.0,37,3.7777777777777777,48,25,20.0,57.1,4.95,1.0,6.0,4.0,1142.0,99.0,2,"(1.0, 2.0]","(60.0, 84.5]","(2.0, 4.0]",
37857172,61,0,1.0,9,0.0,3.0,2.0,9.0,73.0,169,63,146.0,26,272.0,0.0,0.8934537960167296,0.0,5.5,5.083333333333333,38.886243386243386,4.760664682539683,1.5,26,5.722222222222222,82,12,16.0,31.5625,2.625,11.0,1.0,0.0,505.0,42.0,2,"(1.0, 2.0]","(60.0, 84.5]","(2.0, 4.0]",
30801755,62,0,2.0,2,0.0,7.0,0.0,0.0,42.0,121,37,86.0,18,183.0,15.0,0.0117144066732108,91.0,5.214285714285714,4.428571428571429,27.088548752834463,3.5285714285714285,1.0,20,5.166666666666667,24,14,15.0,52.73333333333333,5.0,7.0,0.0,0.0,791.0,75.0,2,"(1.0, 2.0]","(60.0, 84.5]","(4.0, 7.0]",
