id,precision,recall,F1,F3
799310,0.8349026441574097,0.5950719118118286,0.6948754787445068,0.6126712560653687
18399513,0.7976235151290894,0.6895461082458496,0.7396575808525085,0.6990177631378174
6008552,0.8407958149909973,0.6497195959091187,0.7330101728439331,0.6648282408714294
25828683,0.8495209217071533,0.6420623660087585,0.731364369392395,0.6581344604492188
6548523,0.8653756380081177,0.6767772436141968,0.7595440745353699,0.6918554306030273
806928,0.8914961814880371,0.7026445865631104,0.7858840823173523,0.7178512811660767
26211234,0.874272882938385,0.7745301723480225,0.821384608745575,0.7834685444831848
16130324,0.8246527314186096,0.52793288230896,0.6437467932701111,0.5476375222206116
31663488,0.8675515055656433,0.715998113155365,0.7845225930213928,0.7287283539772034
11839507,0.6930188536643982,0.6357698440551758,0.663161039352417,0.6410655379295349
17414763,0.7666615843772888,0.6674597263336182,0.7136295437812805,0.6762095093727112
12490274,0.7423592209815979,0.6836267113685608,0.7117834687232971,0.6890784502029419
9967307,0.8973388075828552,0.7447488307952881,0.8139541745185852,0.7576321363449097
36300450,0.8149785995483398,0.6697208285331726,0.7352439165115356,0.6818742156028748
4737932,0.6982674598693848,0.6413819193840027,0.6686168909072876,0.6466500163078308
3155773,0.8666044473648071,0.7800807952880859,0.8210694193840027,0.7879477739334106
10919087,0.7770781517028809,0.5018251538276672,0.609830915927887,0.5202533006668091
3764795,0.7585222125053406,0.5884285569190979,0.6627355813980103,0.6019263863563538
1436825,0.7385820150375366,0.6242514848709106,0.6766210198402405,0.6340667009353638
33373117,0.7761945724487305,0.6625191569328308,0.7148659825325012,0.6723661422729492
43148676,0.8764761090278625,0.7337895631790161,0.7988110184669495,0.745932936668396
8343812,0.6967251896858215,0.6443514823913574,0.6695156693458557,0.6492317914962769
8487823,0.8051899075508118,0.6724011301994324,0.7328287959098816,0.68367600440979
34390984,0.8472488522529602,0.7547658085823059,0.7983378171920776,0.7630954384803772
7341918,0.7909507155418396,0.6861226558685303,0.73481684923172,0.6953383088111877
4666017,0.8026370406150818,0.6810020208358765,0.7368334531784058,0.6914809942245483
2986452,0.8146700859069824,0.639126718044281,0.7163001298904419,0.6532017588615417
3387441,0.731329619884491,0.6865525841712952,0.7082340717315674,0.6907820701599121
1656616,0.8248189687728882,0.6745470762252808,0.7421525716781616,0.6870645880699158
25170901,0.7762095928192139,0.678882360458374,0.7242910265922546,0.6875027418136597
12168893,0.8203604817390442,0.6768766045570374,0.7417433857917786,0.688926100730896
